City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
700,Hambantota,LK,6.1241,81.1185,82.74,83,20,11.5,few clouds
701,Fairbanks,US,64.8378,-147.7164,66.54,60,75,6.91,light rain
702,Yendi,GH,9.4427,-0.0099,71.53,81,47,4.59,scattered clouds
703,Safford,US,32.834,-109.7076,97.72,21,0,8.05,clear sky
704,Qui Nhon,VN,13.7667,109.2333,84.25,67,79,5.97,broken clouds
705,Luwuk,ID,-0.9516,122.7875,83.3,77,43,8.28,scattered clouds
706,Thinadhoo,MV,0.5333,72.9333,79.57,83,100,20.54,overcast clouds
707,Vao,NC,-22.6667,167.4833,74.07,88,100,18.1,overcast clouds
708,Binzhou,CN,37.3667,118.0167,89.44,47,98,3.36,overcast clouds
709,Bay Roberts,CA,47.5999,-53.2648,62.35,92,31,2.84,scattered clouds
710,Bartlesville,US,36.7473,-95.9808,82.35,63,0,12.66,clear sky
711,Talalayivka,UA,50.9578,31.9209,57.88,93,25,9.55,scattered clouds
712,Ulaangom,MN,49.9811,92.0667,73.81,33,100,7.76,overcast clouds
713,Otane,NZ,-39.8833,176.6333,50.02,77,100,6.91,overcast clouds
